Keel	Murre	Murrak	Küla	Aasta	Isik	Vanus	Sugu	Kood	Kontekst
liivi	idaliivi		Kuolka					Set_Sat_19	izānd lekš duntšəks un i’ediz eńt́š seis lapsən pǟ je̮rā .
liivi	idaliivi		Kuolka					Set_Sat_19	izānd pań’ ma’ggəm .
liivi	idaliivi		Kuolka					Set_Sat_19	izānd tuĺ’ ve̮tšəm un iz lieda je̮mīń .
liivi	idaliivi		Kuolka					Set_Sat_19	ne kräpā+kuonad ūrgist jarā un pugīst må̄n-alā .
liivi	idaliivi		Kuolka					Set_Sat_19	ne lapst seitə täm’mən ve̮’zzə un ta nutīz ne lapst pa kräpā+kuonadəks un så̄tiz ne lapst mi̮tsə .
liivi	idaliivi		Kuolka					Set_Sat_19	ne lekštə ī’d kabāl un astīst ī’dəz pū’zə il’zə un neistə sow’və .
liivi	idaliivi		Kuolka					Set_Sat_19	ne lekštə tei’ž ī’d kabāl un astīst pū’zə tei’ž .
liivi	idaliivi		Kuolka					Set_Sat_19	ne seis kräpā+kᵘonnə pugīst lovānalā un ne seis izānd lapstā lou’vəl .
liivi	idaliivi		Kuolka					Set_Sat_19	ne vīšt sie rå̄’ kᵘodāi , pań’t́ sigād+taĺĺə un lekšt ki’zzəm , laz izā āndag ī’d si’ek un je̮mā kiĺm .
liivi	idaliivi		Kuolka					Set_Sat_19	se izānd pań’ ne kräpā+kuonad lou’vəl ma’ggəm un täm’ eńt́š lapst lovānalā .
liivi	idaliivi		Kuolka					Set_Sat_19	siest ne āndist izān [ je̮mīń  > ] e̮mīń , ku izā nēd́i zǟliz un je̮mān jo veitə siest , ku je̮mā nutīz nēd́i pa kräpā+kuonadəks un ajīz nänt mi̮tsə .
liivi	idaliivi		Kuolka					Set_Sat_19	siz ne lekštə ī’d kabāl un lekštə eĺ’ĺə ( pro eĺĺə ? ) .
liivi	idaliivi		Kuolka					Set_Sat_19	siz ne neistə tūlda .
liivi	idaliivi		Kuolka					Set_Sat_19	sǟ’l ve̮ĺ’ ikš izānd sūrd spī’d́ijid pūmpardəks un sie izāndən ka ve̮ĺ’ seis lapstā .
liivi	idaliivi		Kuolka					Set_Sat_19	ta mi̮tliz ku ne ve̮lkst ne kräpā+kuonad .
liivi	idaliivi		Kuolka					Set_Sat_1	agà ku ne ni ā’t lǟ’nəd , siz um ve̮ǹd sūr jou’g jε’ds .
liivi	idaliivi		Kuolka					Set_Sat_1	ik̀š ki̮r̀d ā’ttə sa+ri̮kàndənd rⁱεk̀ pǟlə lǟ’də pubà , tuŋ̀gəl un ve̮l̀́g .
liivi	idaliivi		Kuolka					Set_Sat_1	ne ā’t ri̮kàndənəd , kis iεb pa pūŕidəks ( pro pur̀dəks ? ) : ve̮ĺ̀g .
liivi	idaliivi		Kuolka					Set_Sat_1	ne ku så̄nd puolstə jou’gə , ne ve̮l̀́g ür̀gənd ( pro ür̀gən ) gru’źdə un nei’ tuŋ̀gəl sa’ddən jou’gə un akkən i̮vàks lǟ’də jε’dsped́ə .
liivi	idaliivi		Kuolka					Set_Sat_1	ni = m’ tuǹd skruodiĺ un siεn um’ ve̮ǹd mus̀tə laŋ̀gə un se = m’ um̀blən täm’mən sū vi’zzə .
liivi	idaliivi		Kuolka					Set_Sat_1	pubà kań̀t pǟl nǟnd un ir̀gən na’grə un seńt́š́ na’grən kuńt́š́ iεnd sū vā͔ldiń .
liivi	idaliivi		Kuolka					Set_Sat_1	tuŋ̀gləz lǟ’nd e’žmi .
liivi	idaliivi		Kuolka					Set_Sat_1	un nei’ täm’ pal̀diń um’ mustà sū .
liivi	idaliivi		Kuolka					Set_Sat_20	bet ni näntən ve̮nd seĺĺi ri̮k , se reiznikā um kūldən , ikš ki̮rd se neitst nuttən : ” kis sie lapsən leibə āndab ? ”
liivi	idaliivi		Kuolka					Set_Sat_20	bet ni ta tå̄’b nǟ’də så̄də rikt́ig ji̮vīst mis ne ti’ebəd , bet ta äb uo så̄nd nǟ’də .
liivi	idaliivi		Kuolka					Set_Sat_20	ikš ki̮rd um’ ve̮nd ikš reiznikā .
liivi	idaliivi		Kuolka					Set_Sat_20	ku ni äb uo vēĺən siz ta = m’ lǟ’nd je̮’dspēd́ən un se ve̮ĺ’ ī’d puol+pǟva ī̮’dən .
liivi	idaliivi		Kuolka					Set_Sat_20	nei’ a’dt lǟ’nəd je’dspēd́ən un ni um ve̮nd pǟva ull , un se reiznikā reizən jo kōgaz .
liivi	idaliivi		Kuolka					Set_Sat_20	nei’ se pᵘe̮is kītən : ” kis il’l um’ ! ”
liivi	idaliivi		Kuolka					Set_Sat_20	nei’ se reiznikā ourən : ” ja tēg rakkərd , ku min’ tä’d lapsən leibə āndaməst . ”
liivi	idaliivi		Kuolka					Set_Sat_20	nei’ ta akkən ourəm un rävkəm , nei’ ne naist ai’lənd ulzə paĺĺəd aĺĺəd , ai’lənd ulz rävkəs un ourəs ku kurē um’ sōnas , lǟ’nəd tu’bbə kītəm perī+mi’en .
liivi	idaliivi		Kuolka					Set_Sat_20	nei’ ta vi̮ttən sie lēba kukīĺ un viskən näntən sälgə .
liivi	idaliivi		Kuolka					Set_Sat_20	nei’ vi̮ttən tᵘoiz kiv’ pand tegīž sie lapsən iĺ’ pǟ , kītən : ” nei’ vizā sin’ pǟ neka se kiv’ ” un nei’ viskən å̄’i tagān un trå̄ipən täm’mən iĺ’ sidām .
liivi	idaliivi		Kuolka					Set_Sat_20	ne lǟ’nd å̄’i kilg .
liivi	idaliivi		Kuolka					Set_Sat_20	ni a’dtə tund sīn sie kū’i jū’r .
liivi	idaliivi		Kuolka					Set_Sat_20	ni akkənd rävkəm un ra’bbən sidām jarā .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ne a’dtə lǟ’nəd sidāmt kū’i un ni a’dtə ma’ggənd .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ne neitst pᵘe̮isəks ulzə je̮’dspēd́ən tu’bbə perī+mi’e jū’r kītəm , ku kurē ve̮ĺ’ rī’s .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta lǟ’nd sie āinad kū’i jū’rə un grē’bən il’zə itt si’ezə spitšəz .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta = m’ grē’bən sīn il’z .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta mi̮tlən , kus ni laz läk .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta = m’ kūlən , ku tund ukst sil’l , ta = m’ nǟ’nd , ku ve̮nd pᵘe̮is neitstəks .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta = m’ lǟ’nd sil’lə , vańḱĺən , kus ni um’ ji̮vā kuož , kus vi̮ib magāt .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta = m’ mi̮tlən : ” ni ma [ nǟ’b  > ] nǟb ku sies kå̄rands armə äb så̄ . ”
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta = m’ nǟnd , ku kakš a’dtə tunnəd un vⁱe’ddənd rⁱek sie kū’i pⁱer’rə .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta = m’ vańḱĺən , kus ne lǟ’bəd .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta pī’lən sie dēĺ pǟl un vⁱen’tən sⁱedā ka’ggl̥t jo pitkāld las så̄g nǟ’də un ni sa’ddən se dēĺ må̄’z .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta vańḱĺən , kus ne lǟ’bəd un mis ne ti’ebəd .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta vi̮ttənd ( pro vi̮ttən ) sie brāndil potīĺ un lēba kukīĺ un ne å̄’rənd , mis sǟ’l ve̮ĺ’t .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ta vi̮ttən tikkiž ne sērkəd ku’bbə sǟ’lt sōnast un lǟ’nd ulz je’dspēd́ən .
liivi	idaliivi		Kuolka					Set_Sat_20	ni täm’mən tund mielə , ku täm’ ī̮’dən um’ sōna .
liivi	idaliivi		Kuolka					Set_Sat_20	ni ve̮nd brāndiĺ potīĺ un lēba kukīĺ un suolə ka .
liivi	idaliivi		Kuolka					Set_Sat_20	ni vi̮ttən vel kᵘolməz kiv’ , nei’ sūr neka pǟ , un viskən å̄’i tagān tegīž un nei’ trå̄ipən iĺ’ pǟ .
liivi	idaliivi		Kuolka					Set_Sat_20	seĺĺiz rå̄z āiga pⁱer’r ta kūlən , ku tund seĺĺi märā , tund naist un lapst , piškist , sūrd un ī’dən um’ ve̮nd ikš piški läpš , kis eⁱ’žmist ki̮rd um’ så̄nd pⁱe’stəd [ pⁱe’stət ] .
liivi	idaliivi		Kuolka					Set_Sat_20	se = m’ tsi’ešən ku tsi’ešən .
liivi	idaliivi		Kuolka					Set_Sat_20	ta i’e+vańḱĺən , ku il’lə um’ ve̮nd ikš dēĺ un se dēĺ um’ ve̮nd nei’ pitkā , ku ikš tutkām un tᵘoi tutkām a’dtə ve̮nnəd nei’ līdzə aigāks .
liivi	idaliivi		Kuolka					Set_Sat_20	ta iz+vⁱen’nən nei’ pitkāld un ma’ggən .
liivi	idaliivi		Kuolka					Set_Sat_20	ta mi̮tlən , ku äb tul’ vel miŋgi sounə perīzəks .
liivi	idaliivi		Kuolka					Set_Sat_20	ta mi̮tlən um’ lǟ’məst sounə [ saunə ] , ta mi̮tlən ku ni amād a’dt nu’o+pⁱe’zzənd .
liivi	idaliivi		Kuolka					Set_Sat_20	ta = m’ lǟ’nd mi̮tsə , ve̮nd sⁱeldə kū+val’ āiga , ta nǟnd , kus ve̮nd ikš āinad kū’i .
liivi	idaliivi		Kuolka					Set_Sat_20	ta = m’ lǟ’nd rī’jə .
liivi	idaliivi		Kuolka					Set_Sat_20	ta = m’ lǟ’nd sounə un pu’ggən å̄’i tagān .
liivi	idaliivi		Kuolka					Set_Sat_20	ta = m’ nu’o+grē’bən sīn il’z un ni ma’ggən .
liivi	idaliivi		Kuolka					Set_Sat_20	ta = m’ pand sie lapsən iĺ’ pǟ un kītən : ” nei’ [ viš  > ] vizā sin’ pǟ ku se kiv’ . ”
liivi	idaliivi		Kuolka					Set_Sat_20	ta = m’ reizən un tund ī̮’dəg pǟl , un siz ta lǟ’nd sil’lə ī’də kå̄rand .
liivi	idaliivi		Kuolka					Set_Sat_20	ta tsi’ešən ku tsi’ešən .
liivi	idaliivi		Kuolka					Set_Sat_20	ta vańḱĺən il’zə ne lå̄’vəd pǟl , ku miŋgi rištīŋg äb vel tul’ sil’lə .
liivi	idaliivi		Kuolka					Set_Sat_20	täm’ tund miel , ku se perī+miez um’ kītən , ku täm’mən armə äb lī .
liivi	idaliivi		Kuolka					Set_Sat_20	un nei’ viskən sīn å̄’i tagān un trå̄ipən sie reiznikān iĺ’ puola .
liivi	idaliivi		Kuolka					Set_Sat_20	un ni se van ǟma um’ pⁱe’zzən sⁱedā lapstā .
liivi	idaliivi		Kuolka					Set_Sat_20	un siz ta = m’ vi̮ttən å̄’i pǟld ī’d kiv’ nei’ sūr neka dū’r .
liivi	idaliivi		Kuolka					Set_Sat_20	un ta um’ pallən ie+må̄j un se perī+miez kītiz täm’mən ku täm’ ī̮’dən ie+må̄jə sa äd så̄ mittə kuskis un äb uo vēĺən täm’ sǟ’l magāt .
liivi	idaliivi		Kuolka					Set_Sat_21	ī̮’dən ta vērbikšiz un itkīz .
liivi	idaliivi		Kuolka					Set_Sat_21	ikš izānd um’ brou’tšən pi’ddiz , ki’zzən : ” mis sa pⁱeksād tǟnda nei’ je̮n’n ? ”
liivi	idaliivi		Kuolka					Set_Sat_21	ikš je̮mā um’ pⁱeksən eńt́š tidārt ulləpēd́ən ukstā sie pⁱerāst ku ta = m’ nei’ lāška ve̮nd .
liivi	idaliivi		Kuolka					Set_Sat_21	izānd lekš nänt jū’r , ki’zzən : ” va je̮mā kui sin’nən se pⁱerz um’ nei’ vändi ? ”
liivi	idaliivi		Kuolka					Set_Sat_21	” kui’ ma äb itk , min’ um’ pūnda liń’d́i nu’o+vērbikšəməst . ”
liivi	idaliivi		Kuolka					Set_Sat_21	” ku ma ve̮ĺ’ nuor , ma vä’ggi je̮n’n ruoikiz vērbikš , sie pⁱerāst min iz uo aigə eńt́š nan’nə nu’o+nīsk , ma set likīz , ma set likīz , sie pⁱerāst ta min’nən ei nei’ vändizəks . ”
liivi	idaliivi		Kuolka					Set_Sat_21	kᵘolməz ī̮’dəg ta āndab pūnda liń’d́i vērbikštəb täm’mən .
liivi	idaliivi		Kuolka					Set_Sat_21	” minā sie pⁱerāst itkūb , ku um’ vä’ggi je̮n’n vērbikšəməst . ”
liivi	idaliivi		Kuolka					Set_Sat_21	nei’ ta lekš sie kᵘolməz jū’rə un kītiz : ” vanā je̮mā , kui sin’ se nanā nei’ vändi um’ ? ”
liivi	idaliivi		Kuolka					Set_Sat_21	nei’ ta lekš sie tᵘoiz jū’r , kizīz : ” kui sin’ se sū nei’ vändi um’ ? ”
liivi	idaliivi		Kuolka					Set_Sat_21	nei’ tuĺ’ ikš vanā nai vändəz pⁱerzkəks un āndiz täm’mən ji̮v’ ī̮’dəkt , kizīz : ” mis sa rǟkəd ? ”
liivi	idaliivi		Kuolka					Set_Sat_21	ne ve̮ĺ’tə ne kᵘolm ve̮nnə je̮m’mə .
liivi	idaliivi		Kuolka					Set_Sat_21	ni izānd nūzən il’z , lāŋgad a’dt sāina pǟl vaĺməd .
liivi	idaliivi		Kuolka					Set_Sat_21	ni izānd um’ nūzən il’z un um’ ve̮nd vaĺməz .
liivi	idaliivi		Kuolka					Set_Sat_21	ni ta istīz lōda tagān un kītiz izāndən : ” ni = m’ lē’məst rå̄škiz ulz . ”
liivi	idaliivi		Kuolka					Set_Sat_21	ni ta itkūb tei’ž , itkūb un vērbikšəb .
liivi	idaliivi		Kuolka					Set_Sat_21	ni ta kizūb : ” mis ma tä’ddən maksāb ? ”
liivi	idaliivi		Kuolka					Set_Sat_21	ni ta = m’ itkən tei’ž , nei’ tuĺ’ ikš vanā nai vändiz sūkəks un kītiz : ” mis sa itkūd nei’ je̮n’nə ? ”
liivi	idaliivi		Kuolka					Set_Sat_21	se vanā nai kītən : ” min läpš , li ma’ggəm , uońdžəl līb vaĺməz tikkiž , nūz uońdžəl nei’ var’rə il’dzə je̮’dməl izānt , ku kaffe sa vi̮id nu’o+ti’edə . ”
liivi	idaliivi		Kuolka					Set_Sat_21	siest pǟvast izānd iz pan’ eńt́š naizən je̮mīt́ vērbikšəm .
liivi	idaliivi		Kuolka					Set_Sat_21	siz ku täm’ kå̄zgənd ve̮ĺ’t́ə , siz ta ve̮ĺ’ lōda tagān nu’o+istən un un’nən jarāndiz täm’ un ne ve̮ĺ’t́ə tikkiž vaĺməd .
liivi	idaliivi		Kuolka					Set_Sat_21	siz ta kītiz : ” ku sin kå̄zgənd lībəd , siz nutā mēd́i ka kå̄zgənəz , grē’b pūd+rīt pǟl il’z un nutā : ” vändi+pⁱerz , vändi+sū , vändi+nanā , tulgəd min’ kå̄zgənz ! ”
liivi	idaliivi		Kuolka					Set_Sat_21	ta juokšiz izānd pūd+rīt pǟl un nutīz : ” vändi+pⁱerz , vändisū , vändinanā tulgəd min’ kå̄zgənd pǟl , ollō ! ”
liivi	idaliivi		Kuolka					Set_Sat_21	ta kītən : ” kui’ ma äb itk , ku min’nən nei’ je̮n’n um’ vērbikšəməst ? ”
liivi	idaliivi		Kuolka					Set_Sat_21	ta kītən : ” li set ma’ggəm , se līb tikkiž [ nu’o+vērbikštəd  > ] nu’o+vērbikštət , nūz set uońdžəl je̮’dməl izānt il’z , ku sa så̄d kaffe nu’o+ti’em . ”
liivi	idaliivi		Kuolka					Set_Sat_21	ta kītən : ” mis sa rǟkəd nei’ je̮n’n , li set ma’ggəm , se līb tikkiž vaĺməz . ”
liivi	idaliivi		Kuolka					Set_Sat_21	ta kītən : ” nei’ , ku ma ve̮ĺ’ nuor , ma vä’ggi je̮n’n vērbikšiz , kastīz sie sᵘorməks , siest se sū ei vändiks ( pro vändizəks ? ) min’nən . ”
liivi	idaliivi		Kuolka					Set_Sat_21	ta kītən : ” ta vägā je̮n’nə je̮lāb . ”
liivi	idaliivi		Kuolka					Set_Sat_21	ta kītiz : ” ku ma ve̮ĺ’ nuor , ma vä’ggi je̮n’nə vērbikšiz . ”
liivi	idaliivi		Kuolka					Set_Sat_21	tulāb va vändiz nanāks nai un kītəb : ” mis sa itkūd nei’ je̮n’n ? ”
liivi	idaliivi		Kuolka					Set_Sat_21	tᵘoiz ī̮’dən izānd andən kim martsińt́ liń’d́i vērbikštəb .
liivi	idaliivi		Kuolka					Set_Sat_21	tämā um’ kītən : ” ānda min’nən täm’ pa nāizəks . ”
liivi	idaliivi		Kuolka					Set_Sat_21	un nei’ ne lekštā īńəz tu’bbə .
liivi	idaliivi		Kuolka					Set_Sat_21	un siz se izānd um’ pand täm’ vērbikšəm liń’d́i ei’žmiz ī̮’dəg vīž martsińt́ un uońdžəl ne linādən um’ [ ve̮l’məst  > ] ve̮lməst vaĺmən un sāina pǟl nu’o+käbīńtəd .
liivi	idaliivi		Kuolka					Set_Sat_22	ikš ǟma um’ ve̮nd vä’ggi ki̮’zzi un täm’mən um’ ve̮nd eńt́šən tidār un tei’ž ikš sǟr-dieniń sie mi’en ve̮nd .
liivi	idaliivi		Kuolka					Set_Sat_22	kᵘolməz ki̮rd ǟma tidār laskīz sil’lə .
liivi	idaliivi		Kuolka					Set_Sat_22	kurē kīskiz ǟma tidār lå̄’igi , pań’ täm’ palg sōna lä’bbə laz ni tidār na’grəg , ku ǟma tulāb vańḱĺəm .
liivi	idaliivi		Kuolka					Set_Sat_22	kurē um’ nuttən uks tagān laz laskəg sil’lə .
liivi	idaliivi		Kuolka					Set_Sat_22	nei’ ta = m’ siest lēba sūrməst amādən andən .
liivi	idaliivi		Kuolka					Set_Sat_22	ne kītist : ” ī’ž sa seid , ī’ž jᵘoid , ī’ž ki’zz eńt́š kä’dst ni̮v’və ! ”
liivi	idaliivi		Kuolka					Set_Sat_22	ne kītist ku äb vi̮i , ” alā lask sil’lə ! ”
liivi	idaliivi		Kuolka					Set_Sat_22	ni = m’ kiela kakš+tᵘoistən ve̮nd jarā , ni tund knaš nuor+izānd un andən täm’mən knaš kuldiz suorməks un ni ta um’ täm’ brūt́ .
liivi	idaliivi		Kuolka					Set_Sat_22	ni se vī̮rəz+je̮mā andən täm’mən piškīz sū+täwd leibə .
liivi	idaliivi		Kuolka					Set_Sat_22	ni ta kizīz piń’ , kaš , kik , kanā kä’dst vi̮i vi̮ib laskə sil’l .
liivi	idaliivi		Kuolka					Set_Sat_22	ni ta = m’ så̄tən täm’ sounə ma’ggəm , las kurē kīskəg täm’ jarā .
liivi	idaliivi		Kuolka					Set_Sat_22	ni ta sei , bet ta iz ānda mit+ī’tə sūrməst nänt luomədən .
liivi	idaliivi		Kuolka					Set_Sat_22	ni ta vi̮ttən amād luoməd eńt́šən īńə , piń’ , kaš , kik , kanā un piškīz īr ka .
liivi	idaliivi		Kuolka					Set_Sat_22	ni tuĺ’ tei’ž kurē kiela ī’d+tᵘoistənəks laz laskəg sil’lə .
liivi	idaliivi		Kuolka					Set_Sat_22	ni tund kiela [ ikš+tᵘoistənəks  > ] ī’d+tᵘoistənəks kurē tǟnda jarā kīskəm .
liivi	idaliivi		Kuolka					Set_Sat_22	ni ve̮ĺ’ uońdžəl täm’mən tagān un vīž je̮’dspēd́ən .
liivi	idaliivi		Kuolka					Set_Sat_22	ni ǟma tidār ka tå̄’b lǟ’də sounə ma’ggəm .
liivi	idaliivi		Kuolka					Set_Sat_22	siz kurē nuttən vel kᵘolmənd ki̮rd , ta äb uo laskən .
liivi	idaliivi		Kuolka					Set_Sat_22	ta ka vi̮tāb pińīd , kašīd , kanād tikkiž īńə .
liivi	idaliivi		Kuolka					Set_Sat_22	ta kizīz tuoista ki̮rd , ne kītist nei’ ī’ž .
liivi	idaliivi		Kuolka					Set_Sat_22	ta ki’zzən piń’ , kaš , kik , kanā un īr kä’dst , vi̮i vi̮ib laskə sil’lə .
liivi	idaliivi		Kuolka					Set_Sat_22	tuoista ki̮rd tund tei’ž un ne luoməd äb uot laskənd sil’lə .
liivi	idaliivi		Kuolka					Set_Sat_22	ǟma āndab täm’mən sūr nukā vī̮idakst+leib īńəz .
liivi	idaliivi		Kūolka					Set_Sat_25	ikš miez um’ vei’jən jå̄ran+aigās kaĺ’d́i .
liivi	idaliivi		Kūolka					Set_Sat_25	kalā kizūb : ” kui’ sin’nən ka lekš ji̮vīst täm’ iezə ? ” pᵘe̮is kītəb ku ta = m’ freilen lovā kilgs kil ma’ggən , bet eńt́š jū’r äb uo vi̮ttən .
liivi	idaliivi		Kūolka					Set_Sat_25	kalā kītəb te’ž pᵘe̮is pǟl : ” vi̮i’ sin’ äb uo dūš lǟ’də vel sᵘodā pǟl ? ”
liivi	idaliivi		Kūolka					Set_Sat_25	kalā kītən : ” ku sa uod lē’jə , ma sin āndab amād ažād . ”
liivi	idaliivi		Kūolka					Set_Sat_25	kalā ( pro kal’lə? ) äb ī’t [ je̮mīn  > ] emīń äb uo .
liivi	idaliivi		Kūolka					Set_Sat_25	kēzar tūlīń tᵘoi eńt́š ūd lå̄t+å̄’rənd , āndiz täm’mən sälgə , ku ta ni ve̮ĺ’ täm’mən znuot́ un ni tūlīń panāb nutām päppə un ti’ebəd kå̄zgənd .
liivi	idaliivi		Kūolka					Set_Sat_25	ku ta ni lǟ’b sie sᵘodā+nurm pǟl , nei’ um’ kēzarən vä’ggi je̮n’nə sa’ddən vä’ggə un ku ta ni īrgəb , siz tᵘoizən nei’ sadāb kamet ī’tə rištīŋgt äb ie .
liivi	idaliivi		Kūolka					Set_Sat_25	ne a’dt ve̮stānəd je̮rā sie kalā täm’ kä’dst , kᵘolm si’ekə a’dt āndand rå̄’də sie kalā je̮’dst un ni a’dt tuonəd sie kalā kᵘodāi .
liivi	idaliivi		Kūolka					Set_Sat_25	nei’ se kalā täm’mən opātəb .
liivi	idaliivi		Kūolka					Set_Sat_25	ne kakš kovālt a’dt je̮gā pǟva kǟ’nəd mi̮tsā kout́ [ jakt́  > ] jakt pǟl un se muĺ’ki um’ pī’lən kᵘon’nə .
liivi	idaliivi		Kūolka					Set_Sat_25	ni ī’d pǟva a’dt tuonəd ne kakš kovāltə veĺ’ĺə seĺĺiz kuldiz kalā , mis mit+ikš äb uo nǟnd .
liivi	idaliivi		Kūolka					Set_Sat_25	ni kalā kizūb täm’ kä’dst tei’ž nei’+ī’ž ne+ka ne kakš uoməgt́ə un āndiz täm’mən tegīž dīmantiz i̮bīz un dīmantist ažād .
liivi	idaliivi		Kūolka					Set_Sat_25	ni kalā kītən te’ž : ” ak sa muĺ’ki , ak sa muĺ’ki ! mikš+pⁱerāst sa täm’mən āndist , ta ve̮lks sīnda vi̮ttən . ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni kalā kītən : ” vi̮i’ sa ni ka said freilen jū’r ma’ggəm ? ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni ku ta ni lǟ’b , nei’ kalā kizūb täm’ kä’dst : ” kui’ sin’nən ni lekš täm’ iezə ji̮vīst ? ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni = m’ andən täm’mən kuldiz i̮bīz , kuldiz plint [ bis ] un kuldiz mī̮k un tikkiž pū’dəks kuldist ažād .
liivi	idaliivi		Kūolka					Set_Sat_25	Ni = m’ freilen vastə , tī̮itab täm’mən kakš si’ekə rå̄’də , laz ta āndag sie spiegiĺ täm’mən .
liivi	idaliivi		Kūolka					Set_Sat_25	ni = m’ ī̮’dəg tegīž un se pᵘe̮is tulāb ka tā’giž un ni kalā kizūb täm’ kä’dst , kui’ ni täm’mən ji̮vīst lekš täm’pə .
liivi	idaliivi		Kūolka					Set_Sat_25	ni = m’ ve̮nd ikš [ salā  > ] kå̄la , un sīń ne ni iebəd paikəl un ni äb uot sǟ’ld kougən ī’d kēzar mᵘe̮izəd .
liivi	idaliivi		Kūolka					Set_Sat_25	ni ne a’dt kītənd : ” sie vanā mi’e kä’dst , kis jå̄ras vejūb . ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni ne amād izāndəd a’dt ki’zzənəd , kust ne a’dt så̄nəd seĺĺiz kalā .
liivi	idaliivi		Kūolka					Set_Sat_25	ni ne kakš veĺ’ĺə a’dt kītənd nei’ : ” kis sⁱedā um’ tiend ? se līb se muĺ’ki veĺ’ täsā jūs ve̮nd , kis um’ laskən täm’ ulz . ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni ne kakš veĺ’ĺə a’dt tå̄’nəd täm’ må̄’ tappə un ni ne izāndəd a’dt amād [ pallənd  > ] på̄lanəd sie muĺ’kiz veĺ’ je̮’dstə , algə ne kakš veĺ’ĺə tapāgəd tǟnda må̄’ , ku ta ni um’ ti’end sⁱedā eńt́š muĺ’kiz pǟst un laz ta siz läk eńt́š izā nu’ovadāst ulzə je̮’ds+pēd́ən , nei’ ku ta äb kunāgəd äb tul’ tā’giž jemīń .
liivi	idaliivi		Kūolka					Set_Sat_25	ni pᵘe̮is nu’o+magūb iĺ’ ie un ni vi̮tāb uońdžəl tegīž eńt́š sigād un lǟ’b tegīž sie salā [ kå̄la ] pǟl .
liivi	idaliivi		Kūolka					Set_Sat_25	ni se freilen um’ täm’mən ti̮itən si’ek rå̄’də un ni pᵘe̮is āndab sie freilenən sie umār .
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā ai’ləb siest vannəst ulzə un nei’ lǟ’b ukst ulz je̮’ds+pēd́ən un ūrgəb je̮rā .
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā kītən : ” ku sa uod lē’jə , ma sin’nən vi̮ib andə a’žd́i . ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā kītən nei’ : ” ak sa muĺ’ki , ak sa muĺ’ki ! mikš+pⁱerāst sa āndist sie umār täm’mən , ku sa äd ve̮lks andən , ta ve̮lks sīnda vi̮ttən eńt́š jū’r ma’ggəm . ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā kītən nei’ : ” istā min sǟlga pǟl un ma sīnda vīb iĺ’ mⁱer’ iĺ’ , ie un pǟva mēg lǟ’m , ala sa min’kəks je̮’dləm ri̮kānd , ku ma sin’kəks äb ri̮kānd . ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā kītən nei’ : ” li , vi̮tā sie vańīməz veĺ’ĺə lovā pǟn+aldəst vi̮t́məd un kli̮kš sie uks vāldiń un tul’ mīnda vańḱĺəm ! ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā kītən nei’ : ” mikš sa vańḱĺəd uks tagān , tul’ sil’lə ! ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā kītən nei’ sie pᵘe̮is pǟl : ” vi̮i’ sin’nən äb uo dūš lǟ’də sᵘodā pǟl ? ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā um’ kītən nei’ : ” alā [ bǟdə  > ] mur’tə midāgit , ku sa uod mīnda glå̄’ibən nå̄’vəst , nei’ ma te’ⁱž sīnda glå̄’ibəb . ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā um’ kītən : ” ni sa li nē’žᴉ mᵘe̮izə un sīń līb vajāg sigād+paintə un minā ieb tǟnə ī’ž sie kå̄la ai’gə un uońdžəl sa vi̮tā ne sigād un tul’ sa tǟn ī’ž kaitsəm nēd́i . ”
liivi	idaliivi		Kūolka					Set_Sat_25	ni se kalā um’ kītən täm’mən nei’+ī’ž ne+ka se e’žmiz ki̮rd un nei’+ī’ž se pᵘe̮is tei .
